uniprot,entrez,symbol
M0QXU4,NA,MARCH2
M0QXU5,NA,MYO1F
M0QXU7,NA,TIMM44
M0QXU8,NA,RABAC1
M0QXU9,NA,ZNF160
M0QXV1,NA,VRK3
M0QXV2,NA,SAMD4B
M0QXV3,NA,LTBP4
M0QXV4,NA,ZNF780A
M0QXV5,NA,PTGIR
M0QXV6,NA,ARHGEF1
M0QXW0,NA,PSG6
M0QXW2,NA,FCHO1
M0QXW3,NA,DBP
M0QXW4,NA,ZNF274
M0QXW6,NA,SYNGR4
M0QXW7,NA,KHSRP
M0QXW8,NA,MED26
M0QXW9,NA,CCDC155
M0QXX1,NA,MYO9B
M0QXX2,NA,KLK5
M0QXX4,NA,KPTN
M0QXX5,NA,SPHK2
M0QXX8,NA,CHMP2A
M0QXX9,NA,ZNF257
M0QXY0,NA,MAN2B1
M0QXY1,NA,FCHO1
M0QXY2,NA,SLC27A1
M0QXY3,NA,ZNF431
M0QXY7,NA,IL4I1
M0QXY8,NA,ATM
M0QXY9,NA,SNAPC2
M0QXZ2,NA,ZNF528
M0QXZ3,NA,C3
M0QXZ4,NA,ZNF415
M0QXZ5,NA,ZNF428
M0QXZ6,NA,GMFG
M0QXZ7,NA,RUVBL2
M0QXZ8,NA,SYDE1
M0QXZ9,NA,NTN5
M0QY01,NA,EPS15L1
M0QY05,NA,CD22
M0QY06,NA,ALDH16A1
M0QY08,NA,RINL
M0QY09,NA,FCHO1
M0QY11,NA,ZNF544
M0QY12,NA,ADAMTS10
M0QY14,NA,CD22
M0QY15,NA,CCDC61
M0QY18,NA,PLA2G4C
M0QY27,NA,ZNF66
M0QY28,NA,MAMSTR
M0QY29,NA,LIPE
M0QY30,NA,ZNF274
M0QY31,NA,PSG4
M0QY32,NA,SLC1A6
M0QY34,NA,TEX45
M0QY35,NA,HSD17B14
M0QY36,NA,ADAMTS10
M0QY37,NA,TUBB4A
M0QY38,NA,TNNT1
M0QY39,NA,ZNF626
M0QY41,NA,MAP1S
M0QY43,NA,MYH14
M0QY44,NA,PSG1
M0QY46,NA,USF2
M0QY48,NA,SIGLECL1
M0QY51,NA,CYP2S1
M0QY52,NA,ZNF350
M0QY53,NA,ZNF548
M0QY54,NA,SIGLECL1
M0QY55,NA,ADGRE2
M0QY57,NA,CFLAR
M0QY60,NA,ZNF714
M0QY61,NA,SAMD4B
M0QY62,NA,ZNF587B
M0QY63,NA,OCEL1
M0QY65,NA,SIGLEC7
M0QY66,NA,CELF4
M0QY67,NA,ETFB
M0QY68,NA,FSD1
M0QY70,NA,SYT3
M0QY71,NA,LIG1
M0QY74,NA,ZNF814
M0QY77,NA,KXD1
M0QY80,NA,ETHE1
M0QY82,NA,STAP2
M0QY84,NA,HRC
M0QY85,NA,TUBB4A
M0QY86,NA,PROSER3
M0QY88,NA,B9D2
M0QY89,NA,MYO1F
M0QY91,NA,SDHAF2
M0QY93,NA,ZNF85
M0QY94,NA,PLD3
M0QY95,NA,ZNF493
M0QY96,NA,HNRNPM
M0QY97,NA,ZC3H4
M0QY99,NA,ZNF816
M0QYA0,NA,ZNF649
M0QYA2,NA,PIH1D1
M0QYA3,NA,ZNF548
M0QYA4,NA,ZNF677
M0QYA5,NA,KLK6
M0QYA6,NA,ZNF257
M0QYA7,NA,ZNF814
M0QYA8,NA,VRK3
M0QYA9,NA,FCHO1
M0QYB0,NA,FARP1
M0QYB1,NA,SHKBP1
M0QYB4,NA,CCDC9
M0QYB5,NA,SHANK1
M0QYB6,NA,TMEM38A
M0QYB8,NA,RCN3
M0QYC0,NA,ZNF468
M0QYC1,NA,ARHGEF1
M0QYC2,NA,NUMBL
M0QYC3,NA,BICRA
M0QYC4,NA,ZNF429
M0QYC7,NA,PAF1
M0QYC8,NA,C3
M0QYC9,NA,TBC1D17
M0QYD0,NA,C19orf44
M0QYD1,NA,NCR1
M0QYD2,NA,ANO8
M0QYD3,NA,CEACAM6
M0QYD4,NA,ASPDH
M0QYD5,NA,GMFG
M0QYD8,NA,RUVBL2
M0QYE0,NA,SH3GL1
M0QYE5,NA,STK11IP
M0QYE6,NA,NR1H2
M0QYE7,NA,ZNF468
M0QYE9,NA,LTBP4
M0QYF1,NA,ZNF430
M0QYF3,NA,SIGLEC12
M0QYF4,NA,PIH1D1
M0QYF5,NA,PNPLA6
M0QYF6,NA,GPR108
M0QYF7,NA,RPS19
M0QYF9,NA,HOMER3
M0QYG0,NA,VRK3
M0QYG1,NA,KHSRP
M0QYG2,NA,ZNF730
M0QYG4,NA,ZNF614
M0QYG8,NA,GMFG
M0QYG9,NA,HNRNPUL1
M0QYH0,NA,COLGALT1
M0QYH2,NA,PNKP
M0QYH3,NA,KHSRP
M0QYH4,NA,SYT3
M0QYH6,NA,PTOV1
M0QYH7,NA,PTOV1
M0QYH9,NA,IL4I1
M0QYI1,NA,PNKP
M0QYI2,NA,CYP2S1
M0QYI3,NA,FBXO17
M0QYI4,NA,ZNF730
M0QYI5,NA,MAP1S
M0QYI6,NA,UBE2M
M0QYI7,NA,FUZ
M0QYI8,NA,HNRNPUL1
M0QYI9,NA,REX1BD
M0QYJ2,NA,DKKL1
M0QYJ4,NA,PLD3
M0QYJ5,NA,ZNF682
M0QYJ6,NA,ZNF43
M0QYJ7,NA,SYT5
M0QYJ8,NA,GMFG
M0QYJ9,NA,SHKBP1
M0QYK1,NA,TEX45
M0QYK2,NA,PSPN
M0QYK3,NA,SLC6A16
M0QYK5,NA,U2AF1L4
M0QYK7,NA,TRPM4
M0QYK8,NA,AURKC
M0QYK9,NA,DEDD2
M0QYL0,NA,SYNGR4
M0QYL2,NA,ZNF780A
M0QYL3,NA,HNRNPM
M0QYL4,NA,AKAP8
M0QYL5,NA,CCDC61
M0QYL6,NA,ZNF814
M0QYL7,NA,HNRNPL
M0QYL9,NA,SUPT5H
M0QYM0,NA,CFLAR
M0QYM3,NA,LIN37
M0QYM4,NA,FCGRT
M0QYM5,NA,HNRNPUL1
M0QYM6,NA,ZNF610
M0QYM7,NA,TUBB4A
M0QYM8,NA,SAE1
M0QYN0,NA,MYDGF
M0QYN1,NA,FCGRT
M0QYN2,NA,SDHAF2
M0QYN4,NA,ZNF708
M0QYN5,NA,KLK4
M0QYN7,NA,ADGRE3
M0QYN8,NA,FCHO1
M0QYN9,NA,FCGRT
M0QYP0,NA,ZIK1
M0QYP2,NA,SAE1
M0QYP3,NA,PSG8
M0QYP4,NA,CD22
M0QYP8,NA,LIPE
M0QYQ0,NA,ZNF791
M0QYQ2,NA,KIAA1328
M0QYQ4,NA,PTOV1
M0QYQ6,NA,FBXO27
M0QYQ7,NA,HNRNPM
M0QYQ8,NA,ZIK1
M0QYQ9,NA,U2AF2
M0QYR0,NA,ZNF611
M0QYR1,NA,SNRNP70
M0QYR2,NA,FKRP
M0QYR3,NA,ZNF20
M0QYR4,NA,MED25
M0QYR6,NA,PLAUR
M0QYR7,NA,SMG9
M0QYS1,NA,RPL13A
M0QYS2,NA,STRN4
M0QYS3,NA,ARHGEF1
M0QYS4,NA,ZNF836
M0QYS5,NA,XRCC1
M0QYS6,NA,PLAUR
M0QYS8,NA,SLC14A1
M0QYT1,NA,PNPLA6
M0QYT3,NA,DNAJB1
M0QYT4,NA,PIGL
M0QYT5,NA,USE1
M0QYT6,NA,ZNF350
M0QYT7,NA,AKAP8L
M0QYT8,NA,FCHO1
M0QYU1,NA,GYS1
M0QYU2,NA,PSG4
M0QYU5,NA,ZNF616
M0QYU7,NA,USF2
M0QYU8,NA,KLK7
M0QYV1,NA,BABAM1
M0QYV2,NA,ACP7
M0QYV4,NA,FKRP
M0QYV5,NA,CLPP
M0QYV6,NA,ZNF841
M0QYV7,NA,FBXO17
M0QYV8,NA,FKRP
M0QYW0,NA,BRD4
M0QYW1,NA,GTPBP3
M0QYW2,NA,ZNF547
M0QYW3,NA,PGLYRP2
M0QYW4,NA,KLK11
M0QYW5,NA,DAPK3
M0QYW8,NA,IL4I1
M0QYW9,NA,ZNF418
M0QYX0,NA,ZNF835
M0QYX1,NA,SELENOW
M0QYX2,NA,CLEC4M
M0QYX3,NA,IRF3
M0QYX4,NA,EVI5L
M0QYX9,NA,FUZ
M0QYY0,NA,NUP62
M0QYY1,NA,ALDH16A1
M0QYY3,NA,LYPD5
M0QYY4,NA,EMC10
M0QYY8,NA,DAPK3
M0QYY9,NA,IGFL4
M0QYZ0,NA,HNRNPUL1
M0QYZ1,NA,MAN2B1
M0QYZ3,NA,CFTR
M0QYZ4,NA,SHD
M0QYZ5,NA,ZNF611
M0QYZ7,NA,DHPS
M0QYZ9,NA,NOP53
M0QZ00,NA,DMPK
M0QZ01,NA,CD22
M0QZ02,NA,TMEM143
M0QZ03,NA,GPR108
M0QZ07,NA,ZNF728
M0QZ09,NA,SIRT6
M0QZ10,NA,BCAT2
M0QZ13,NA,CPT1C
M0QZ15,NA,RINL
M0QZ16,NA,CATSPERG
M0QZ17,NA,SSC5D
M0QZ18,NA,ANKRD24
M0QZ19,NA,TRPM4
M0QZ20,NA,CAPN12
M0QZ21,NA,AP2S1
M0QZ23,NA,C19orf44
M0QZ28,NA,DTNA
M0QZ29,NA,CIB3
M0QZ32,NA,OCEL1
M0QZ33,NA,CD37
M0QZ34,NA,NOP53
M0QZ37,NA,FAM83E
M0QZ38,NA,ZNF415
M0QZ39,NA,USF2
M0QZ41,NA,CFAP221
M0QZ42,NA,CLEC4M
M0QZ43,NA,HRC
M0QZ44,NA,BABAM1
M0QZ45,NA,ZNF814
M0QZ46,NA,FKRP
M0QZ47,NA,ZNF429
M0QZ48,NA,LRRC8E
M0QZ49,NA,ZNF160
M0QZ50,NA,MAP1S
M0QZ51,NA,ANGPTL4
M0QZ52,NA,CALM1
M0QZ53,NA,PROSER3
M0QZ54,NA,STXBP2
M0QZ55,NA,PET100
M0QZ56,NA,ZNF682
M0QZ57,NA,ZBTB45
M0QZ60,NA,STAP2
M0QZ61,NA,PIH1D1
M0QZ63,NA,HPN
M0QZ64,NA,ZNF814
M0QZ65,NA,ZSCAN18
M0QZ66,NA,EMP3
M0QZ67,NA,EEF1AKMT2
M0QZ68,NA,FKRP
M0QZ70,NA,KCNN4
M0QZ71,NA,ZNF432
M0QZ75,NA,ZNF85
M0QZ79,NA,VRK3
M0QZ80,NA,ASPDH
M0QZ81,NA,ZNF552
M0QZ82,NA,PRKD2
M0QZ83,NA,KPTN
M0QZ88,NA,ZNF836
M0QZ89,NA,FPR2
M0QZ90,NA,RPS11
M0QZ93,NA,LGALS4
M0QZ95,NA,FBXO17
M0QZ96,NA,XRCC1
M0QZ97,NA,DPP9
M0QZ99,NA,ZNF586
M0QZA1,NA,PRRG2
M0QZA2,NA,ZNF320
M0QZA3,NA,ZNF584
M0QZA4,NA,ZNF525
M0QZA6,NA,ZNF415
M0QZA7,NA,PSG6
M0QZA8,NA,ABHD8
M0QZB1,NA,PLA2G4C
M0QZB2,NA,ZNF546
M0QZB4,NA,POLD1
M0QZB5,NA,PPFIA4
M0QZB7,NA,IRF3
M0QZB8,NA,IRF3
M0QZB9,NA,PTOV1
M0QZC0,NA,DDX49
M0QZC2,NA,PRKD2
M0QZC3,NA,ZSCAN30
M0QZC5,NA,RPS11
M0QZC7,NA,SMG9
M0QZC9,NA,SLC27A1
M0QZD0,NA,DNAJB1
M0QZD1,NA,PNPLA6
M0QZD2,NA,ATF5
M0QZD4,NA,PEG3
M0QZD8,NA,LOC400499
M0QZD9,NA,BRD4
M0QZE0,NA,USE1
M0QZE1,NA,FCHO1
M0QZE2,NA,ZNF347
M0QZE6,NA,TRIM28
M0QZE8,NA,SHKBP1
M0QZF0,NA,FCHO1
M0QZF2,NA,SHKBP1
M0QZF3,NA,SYT4
M0QZF4,NA,SHKBP1
M0QZF5,NA,NR1H2
M0QZF6,NA,ECH1
M0QZF9,NA,KLK3
M0QZG1,NA,IZUMO2
M0QZG3,NA,IFI30
M0QZG4,NA,ZNF431
M0QZG5,NA,CD209
M0QZG6,NA,MAN2B1
M0QZG7,NA,SNRPA
M0QZG9,NA,ZNF528
M0QZH0,NA,RCN3
M0QZH1,NA,SMG9
M0QZH2,NA,ALKBH7
M0QZH3,NA,NAT14
M0QZH6,NA,ELSPBP1
M0QZH7,NA,DMRTC2
M0QZH8,NA,ARHGEF1
M0QZH9,NA,ZNF98
M0QZI0,NA,ALKBH7
M0QZI2,NA,PTGIR
M0QZI3,NA,FCHO1
M0QZI8,NA,KLK11
M0QZI9,NA,FCHO1
M0QZJ2,NA,CYP2B6
M0QZJ3,NA,KANK3
M0QZJ4,NA,ZNF264
M0QZJ5,NA,SLC25A23
M0QZJ6,NA,ZNF347
M0QZK1,NA,TMEM145
M0QZK2,NA,PLD3
M0QZK3,NA,AKT2
M0QZK5,NA,PNPLA6
M0QZK6,NA,MVB12A
M0QZK7,NA,C5AR1
M0QZL0,NA,USP29
M0QZL1,NA,BLVRB
M0QZL2,NA,MEGF8
M0QZL4,NA,SLC6A16
M0QZL5,NA,NUP62
M0QZL6,NA,CRLF1
M0QZL7,NA,TUBB4A
M0QZL8,NA,JOSD2
M0QZL9,NA,LSR
M0QZM0,NA,STRN4
M0QZM1,NA,HNRNPM
M0QZM3,NA,PIH1D1
M0QZM4,NA,MIA
M0QZM5,NA,CNTD2
M0QZM6,NA,BCL2L12
M0QZM9,NA,NAPA
M0QZN1,NA,HOMER3
M0QZN2,NA,RPS5
M0QZN3,NA,NOTCH3
M0QZN4,NA,CFAP221
M0QZN5,NA,NAPA
M0QZN6,NA,ZNF85
M0QZN7,NA,ZNF431
M0QZN8,NA,ZNF564
M0QZN9,NA,SELENOV
M0QZP0,NA,BACH1
M0QZP1,NA,DKKL1
M0QZP2,NA,ZSCAN30
M0QZP3,NA,SPHK2
M0QZP4,NA,BCAT2
M0QZP5,NA,CD22
M0QZP6,NA,CD37
M0QZP7,NA,DMAC2
M0QZP8,NA,IRGQ
M0QZP9,NA,SLC25A23
M0QZQ1,NA,PSG1
M0QZQ2,NA,MED25
M0QZQ3,NA,SPTBN4
M0QZQ6,NA,SH2D3A
M0QZQ7,NA,CGRRF1
M0QZQ8,NA,TRAPPC5
M0QZR0,NA,CCDC9
M0QZR2,NA,ZNF615
M0QZR3,NA,ZNF17
M0QZR4,NA,ARHGEF1
M0QZR5,NA,ZNF468
M0QZR7,NA,CD22
M0QZR8,NA,POLD1
M0QZR9,NA,ELAVL1
M0QZS0,NA,ARHGEF18
M0QZS1,NA,FCHO1
M0QZS3,NA,ZNF98
M0QZS4,NA,ZNF737
M0QZS6,NA,SAE1
M0QZS8,NA,ZNF814
M0QZT0,NA,FPR1
M0QZT2,NA,PAFAH1B3
M0QZT3,NA,DHPS
M0QZT4,NA,SLC25A23
M0QZT5,NA,ZNF264
M0QZT6,NA,CAPN12
M0QZT7,NA,PLEKHG2
M0QZT9,NA,CCDC155
M0QZU1,NA,RPL13A
M0QZU3,NA,RCN3
M0QZU4,NA,MAG
M0QZU5,NA,NOP53
M0QZU6,NA,DMKN
M0QZU8,NA,TNNT1
M0QZV0,NA,KLK11
M0QZV1,NA,CFAP221
M0QZV4,NA,ZNF578
M0QZV6,NA,HNRNPUL1
M0QZV7,NA,NUMBL
M0QZW0,NA,PTGIR
M0QZW2,NA,CD70
M0QZW4,NA,ECH1
M0QZW5,NA,FOXA3
M0QZW6,NA,CCDC155
M0QZW7,NA,SAMD4B
M0QZW8,NA,AKT2
M0QZW9,NA,GPR108
M0QZX0,NA,LTBP4
M0QZX1,NA,NFKB2
M0QZX2,NA,TMEM145
M0QZX5,NA,ILVBL
M0QZX7,NA,ZNF816
M0QZX8,NA,ECH1
M0QZY0,NA,ZNF544
M0QZY1,NA,GPR108
M0QZY2,NA,ZNF254
M0QZY3,NA,RYR1
M0QZY4,NA,MYO9B
M0QZY5,NA,TNNT1
M0QZY6,NA,CCDC97
M0QZY7,NA,ZNF473
M0QZY8,NA,FUZ
M0QZZ1,NA,PIH1D1
M0QZZ2,NA,COQ8B
M0QZZ4,NA,ZNF615
M0QZZ6,NA,USE1
M0QZZ7,NA,OCEL1
M0QZZ8,NA,ZNF547
M0QZZ9,NA,MUC16
M0R000,NA,PNKP
M0R001,NA,COQ8B
M0R002,NA,ANKLE1
M0R003,NA,TIMM50
M0R005,NA,FKRP
M0R006,NA,ELSPBP1
M0R007,NA,IRF3
M0R008,NA,AKAP8L
M0R009,NA,A1BG
M0R010,NA,AKAP8L
M0R011,NA,COQ8B
M0R012,NA,PRKD2
M0R013,NA,ZNF175
M0R014,NA,RYR1
M0R015,NA,LGALS13
M0R016,NA,FKRP
M0R017,NA,ZNF350
M0R019,NA,HNRNPM
M0R020,NA,CYP2A7
M0R021,NA,DTNA
M0R022,NA,PET100
M0R024,NA,ZNF738
M0R025,NA,VRK3
M0R027,NA,NAPA
M0R028,NA,PIH1D1
M0R030,NA,EMC10
M0R031,NA,NAPA
M0R032,NA,ZNF473
M0R033,NA,SYMPK
M0R034,NA,ZNF446
M0R035,NA,EGLN2
M0R037,NA,SPIB
M0R038,NA,PHLDB3
M0R039,NA,SYMPK
M0R040,NA,ATF5
M0R041,NA,ZNF548
M0R042,NA,TUBB4A
M0R043,NA,GINS2
M0R044,NA,MPND
M0R045,NA,ACP7
M0R046,NA,PSG4
M0R047,NA,TIMM50
M0R049,NA,KLHL26
M0R050,NA,EXOSC5
M0R051,NA,MRPL43
M0R052,NA,CAPN12
M0R054,NA,SAE1
M0R055,NA,ELAVL1
M0R057,NA,CYP2S1
M0R058,NA,NAPA
M0R060,NA,SDHAF2
M0R061,NA,COPE
M0R063,NA,SLC1A6
M0R064,NA,MED26
M0R065,NA,SUGP2
M0R066,NA,ZNF814
M0R067,NA,ZNF682
M0R070,NA,TRIP10
M0R071,NA,ZNF100
M0R072,NA,TMED5
M0R073,NA,VRK3
M0R074,NA,ZNF181
M0R075,NA,SLC27A5
M0R078,NA,DMAC2
M0R079,NA,ZNF677
M0R080,NA,DNAJB1
M0R081,NA,CLEC11A
M0R083,NA,CD37
M0R084,NA,ZNF772
M0R085,NA,ZNF701
M0R087,NA,ZNF575
M0R088,NA,SRRM1
M0R089,NA,IGFL2
M0R090,NA,ZNF324B
M0R091,NA,ZNF671
M0R092,NA,FKRP
M0R093,NA,MRPL34
M0R095,NA,CFAP221
M0R096,NA,TEX45
M0R097,NA,PNKP
M0R098,NA,ZNF649
M0R099,NA,ZNF83
M0R0A0,NA,MED29
M0R0A1,NA,RPL37A
M0R0A3,NA,ZNF584
M0R0A5,NA,DMKN
M0R0A6,NA,C19orf54
M0R0A7,NA,MAP3K10
M0R0A8,NA,FAM129C
M0R0A9,NA,FCGRT
M0R0B1,NA,ZNF324B
M0R0B2,NA,SIRT6
M0R0B3,NA,PSG4
M0R0B4,NA,KXD1
M0R0B5,NA,SLC1A6
M0R0B6,NA,PGPEP1
M0R0B7,NA,NUP62
M0R0B8,NA,IZUMO1
M0R0C1,NA,GMFG
M0R0C2,NA,ZNF616
M0R0C3,NA,TIMM50
M0R0C4,NA,DTNA
M0R0C6,NA,KHSRP
M0R0D0,NA,DAPK3
M0R0D2,NA,XRCC1
M0R0D3,NA,CPT1C
M0R0D4,NA,STXBP2
M0R0D5,NA,ATF5
M0R0D6,NA,NKG7
M0R0D9,NA,ZNF415
M0R0E0,NA,FAM129C
M0R0E1,NA,ZNF799
M0R0E2,NA,ZNF432
M0R0E3,NA,SHKBP1
M0R0E6,NA,CGB2
M0R0E8,NA,ZNF791
M0R0E9,NA,SPHK2
M0R0F0,NA,RPS5
M0R0F2,NA,MPND
M0R0F3,NA,ZNF841
M0R0F4,NA,COQ8B
M0R0F6,NA,PLA2G4C
M0R0F7,NA,OCEL1
M0R0F8,NA,ZNF615
M0R0F9,NA,TRIP10
M0R0G0,NA,FKRP
M0R0G1,NA,ZNF816
M0R0G9,NA,SNRPA
M0R0H0,NA,FCGRT
M0R0H1,NA,TRPM4
M0R0H2,NA,ZNF114
M0R0H4,NA,BRD4
M0R0H5,NA,PLAUR
M0R0H8,NA,ZNF432
M0R0I0,NA,BABAM1
M0R0I1,NA,DPP9
M0R0I3,NA,SH3GL1
M0R0I4,NA,NAPA
M0R0I5,NA,KHSRP
M0R0I6,NA,EEF2
M0R0I7,NA,ZNF677
M0R0I8,NA,FBXO27
M0R0I9,NA,PRKCG
M0R0J1,NA,PLEKHA4
M0R0J2,NA,PIH1D1
M0R0J3,NA,HDGFL2
M0R0J4,NA,DHPS
M0R0J5,NA,STAP2
M0R0J6,NA,ZNF460
M0R0J7,NA,ZNF85
M0R0J9,NA,GRAMD1A
M0R0K1,NA,DDX49
M0R0K3,NA,NR1H2
M0R0K4,NA,SHKBP1
M0R0K5,NA,ADGRE2
M0R0K6,NA,PPP2R1A
M0R0K7,NA,FCGRT
M0R0K8,NA,HNRNPUL1
M0R0K9,NA,TRIM28
M0R0L0,NA,DAOA
M0R0L1,NA,PLAUR
M0R0L2,NA,COQ8B
M0R0L3,NA,OCEL1
M0R0L5,NA,ZNF430
M0R0L6,NA,ZNF549
M0R0L7,NA,TEX45
M0R0L9,NA,PAK4
M0R0M0,NA,FUZ
M0R0M1,NA,TUBB4A
M0R0M2,NA,KLK2
M0R0M3,NA,GGACT
M0R0M4,NA,KLK2
M0R0M5,NA,ZNF880
M0R0M6,NA,ZNF417
M0R0M7,NA,STXBP2
M0R0M8,NA,PLA2G4C
M0R0N0,NA,NDUFA7
M0R0N1,NA,ZNF257
M0R0N2,NA,ZNF738
M0R0N3,NA,HNRNPM
M0R0N7,NA,ZNF135
M0R0N8,NA,ANGPTL4
M0R0N9,NA,ANKRD24
M0R0P1,NA,FBL
M0R0P3,NA,ZNF83
M0R0P4,NA,STRN4
M0R0P7,NA,RPL18A
M0R0P8,NA,MYO9B
M0R0P9,NA,AKT2
M0R0Q0,NA,MEGF8
M0R0Q1,NA,ZNF100
M0R0Q4,NA,NUMBL
M0R0Q5,NA,ZNF414
M0R0Q6,NA,ZNF470
M0R0Q7,NA,LIG1
M0R0Q9,NA,C3
M0R0R0,NA,ZNF814
M0R0R1,NA,ZNF415
M0R0R2,NA,RPS5
M0R0R3,NA,SMIM7
M0R0R5,NA,GOLGA7B
M0R0R6,NA,CD22
M0R0R8,NA,IRF3
M0R0R9,NA,GTF2F1
M0R0S0,NA,RYR1
M0R0S1,NA,SHKBP1
M0R0S2,NA,SHKBP1
M0R0S4,NA,MARCH2
M0R0S5,NA,MCEMP1
M0R0S8,NA,ZNF333
M0R0S9,NA,GTPBP3
M0R0T1,NA,IRGC
M0R0T2,NA,CERS1
M0R0T3,NA,REX1BD
M0R0T7,NA,ZNF43
M0R0T8,NA,NMRK2
M0R0T9,NA,MIA
M0R0U0,NA,SMG9
M0R0U2,NA,MED29
M0R0U3,NA,PGLS
M0R0U4,NA,ZNF28
M0R0U5,NA,FCHO1
M0R0U7,NA,ZNF544
M0R0V0,NA,PLEKHG2
M0R0V1,NA,PLEKHA4
M0R0V2,NA,DHPS
M0R0V3,NA,ZNF85
M0R0V4,NA,ZNF114
M0R0V5,NA,ZNF417
M0R0W0,NA,METTL6
M0R0W1,NA,LSR
M0R0W2,NA,DMKN
M0R0W4,NA,NLRP5
M0R0W8,NA,STRN4
M0R0W9,NA,ZNF780B
M0R0X0,NA,TUBB4A
M0R0X1,NA,RAB4B
M0R0X2,NA,NTF4
M0R0X3,NA,SAMD4B
M0R0X4,NA,CAPN12
M0R0X7,NA,ZNF787
M0R0X9,NA,IRF3
M0R0Y0,NA,F2RL3
M0R0Y2,NA,NAPA
M0R0Y3,NA,RUVBL2
M0R0Y4,NA,PLAUR
M0R0Y5,NA,ZNF530
M0R0Y6,NA,HNRNPM
M0R0Y8,NA,CALR3
M0R0Z0,NA,RUVBL2
M0R0Z3,NA,GTF2F1
M0R0Z4,NA,PRKCG
M0R0Z5,NA,CPAMD8
M0R0Z6,NA,EGLN2
M0R0Z7,NA,ZNF724
M0R0Z8,NA,ZNF320
M0R100,NA,CD320
M0R101,NA,SYDE1
M0R102,NA,EXOSC5
M0R103,NA,RSPH6A
M0R105,NA,SUPT5H
M0R106,NA,SLC1A6
M0R107,NA,FCHO1
M0R108,NA,LGALS16
M0R109,NA,CEACAM1
M0R110,NA,EGLN2
M0R111,NA,ZSCAN18
M0R112,NA,FKRP
M0R113,NA,ZNF333
M0R115,NA,CPT1C
M0R116,NA,ATP1A3
M0R117,NA,RPL18A
M0R118,NA,STXBP2
M0R120,NA,ZNF85
M0R122,NA,EMP3
M0R123,NA,ZNF473
M0R124,NA,TIMM44
M0R125,NA,ARHGEF18
M0R127,NA,RYR1
M0R128,NA,DNAJB1
M0R130,NA,ZNF615
M0R131,NA,DYRK1B
M0R132,NA,KLK10
M0R133,NA,ZNF574
M0R134,NA,TMEM59L
M0R136,NA,ZNF329
M0R137,NA,CELF4
M0R138,NA,MARCH2
M0R139,NA,ZNF766
M0R140,NA,RPS19
M0R141,NA,C19orf44
M0R142,NA,TP53BP1
M0R144,NA,SLC1A5
M0R145,NA,DPP9
M0R146,NA,ZNF264
M0R147,NA,HSD17B14
M0R148,NA,RASIP1
M0R149,NA,PRAM1
M0R151,NA,KLK11
M0R152,NA,CYP2S1
M0R153,NA,TMEM143
M0R154,NA,ESM1
M0R155,NA,ZIM2
M0R156,NA,ZNF772
M0R159,NA,ZNF497
M0R160,NA,ZNF44
M0R161,NA,GTPBP3
M0R162,NA,DPP9
M0R163,NA,LGALS14
M0R164,NA,VRK3
M0R165,NA,EPS15L1
M0R166,NA,ZNF586
M0R167,NA,ZNF541
M0R168,NA,ZNF780B
M0R171,NA,ZNF468
M0R172,NA,USHBP1
M0R174,NA,MAN2B1
M0R175,NA,NR2F6
M0R176,NA,MRPL51
M0R177,NA,DLL3
M0R178,NA,ZNF417
M0R179,NA,ELSPBP1
M0R180,NA,SYMPK
M0R181,NA,RPL21
M0R183,NA,ZNF83
M0R186,NA,ZNF91
M0R189,NA,MPND
M0R191,NA,ZNF415
M0R192,NA,BLVRB
M0R193,NA,BABAM1
M0R196,NA,PPP5D1
M0R197,NA,ATCAY
M0R199,NA,B3GNT3
M0R1A0,NA,NOVA2
M0R1A1,NA,STXBP2
M0R1A2,NA,ECH1
M0R1A3,NA,EGLN2
M0R1A4,NA,OCEL1
M0R1A5,NA,TEAD2
M0R1A6,NA,ZNF682
M0R1A7,NA,RPL18A
M0R1A8,NA,CFLAR
M0R1B0,NA,EMC8
M0R1B1,NA,ZNF649
M0R1B2,NA,LGALS4
M0R1B4,NA,PLA2G4C
M0R1B5,NA,ILVBL
M0R1B6,NA,MAP2K2
M0R1B7,NA,EMC10
M0R1B9,NA,EHD2
M0R1C0,NA,SARS2
M0R1C2,NA,SYMPK
M0R1C3,NA,FBXO27
M0R1C4,NA,CD320
M0R1C6,NA,USF2
M0R1C7,NA,CCDC155
M0R1C8,NA,ZNF324
M0R1D1,NA,ZNF737
M0R1D4,NA,FUZ
M0R1D5,NA,WDR83OS
M0R1D6,NA,DNAJB1
M0R1E1,NA,U2AF1L4
M0R1E2,NA,C19orf44
M0R1E3,NA,NAT14
M0R1E5,NA,DKKL1
M0R1E7,NA,SRRM1
M0R1E9,NA,ZNF347
M0R1F0,NA,KLK3
M0R1F2,NA,ZNF208
M0R1F3,NA,DMPK
M0R1F6,NA,SIRT6
M0R1F7,NA,PLD3
M0R1F9,NA,CPT1C
M0R1G0,NA,SHKBP1
M0R1G1,NA,GPR108
M0R1G3,NA,ZNF708
M0R1G7,NA,LIG1
M0R1G8,NA,ZNF414
M0R1G9,NA,PSG5
M0R1H0,NA,FBL
M0R1H1,NA,HAUS8
M0R1H2,NA,ZNF614
M0R1H5,NA,RPS11
M0R1H6,NA,RPS11
M0R1H7,NA,TMEM143
M0R1H8,NA,ZNF431
M0R1H9,NA,RABAC1
