uniprot,biogrid
Q9HC62,121885
Q9HC77,120939
Q9HC78,117573
Q9HC84,608337
Q9HC96,116305
Q9HC97,109117
Q9HC98,116000
Q9HCB6,115687
Q9HCC0,122050
Q9HCC6,121772
Q9HCC8,120207
Q9HCC9,121752
Q9HCD5,121747
Q9HCD6,117559
Q9HCE0,121746
Q9HCE1,110484
Q9HCE3,120501
Q9HCE5,121744
Q9HCE7,121411
Q9HCE9,121742
Q9HCF6,123085
Q9HCG1,124698
Q9HCG7,121728
Q9HCG8,121727
Q9HCH0,121726
Q9HCH3,121724
Q9HCH5,120194
Q9HCI5,121718
Q9HCI6,121717
Q9HCI7,120467
Q9HCJ0,121716
Q9HCJ1,121103
Q9HCJ2,121715
Q9HCJ3,120520
Q9HCJ5,121714
Q9HCJ6,121713
Q9HCK0,121711
Q9HCK1,121710
Q9HCK4,112019
Q9HCK5,128178
Q9HCK8,121709
Q9HCL0,120005
Q9HCL2,121707
Q9HCL3,121706
Q9HCM1,120493
Q9HCM2,124849
Q9HCM3,121702
Q9HCM4,121701
Q9HCM7,121699
Q9HCM9,121170
Q9HCN2,122018
Q9HCN3,121856
Q9HCN4,116452
Q9HCN6,119379
Q9HCN8,117254
Q9HCP0,119824
Q9HCP6,121537
Q9HCQ5,119094
Q9HCS2,122449
Q9HCS4,123642
Q9HCS5,122058
Q9HCS7,121273
Q9HCT0,117951
Q9HCU0,121387
Q9HCU4,108272
Q9HCU5,115419
Q9HCU8,121774
Q9HCU9,117379
Q9HCX3,121493
Q9HCX4,121378
Q9HCY8,121504
Q9HCZ1,120835
Q9HD15,115329
Q9HD20,121393
Q9HD23,121498
Q9HD26,121384
Q9HD33,121392
Q9HD34,121391
Q9HD36,115334
Q9HD40,119280
Q9HD42,111148
Q9HD45,121219
Q9HD47,118866
Q9HD64,"575500, 575617"
Q9HD67,110735
Q9HD89,121192
Q9HD90,121799
Q9HDB5,114770
Q9HDC5,121191
Q9HDC9,121397
Q9NNW5,116350
Q9NNW7,115836
Q9NNX1,113137
Q9NNX6,119051
Q9NNZ3,109570
Q9NP31,114509
Q9NP50,121842
Q9NP55,119448
Q9NP56,118010
Q9NP58,115369
Q9NP60,117663
Q9NP61,117668
Q9NP62,114093
Q9NP64,119598
Q9NP66,115643
Q9NP70,106756
Q9NP71,119275
Q9NP72,116591
Q9NP73,122956
Q9NP74,120221
Q9NP77,118869
Q9NP78,117021
Q9NP79,119595
Q9NP80,119111
Q9NP81,120278
Q9NP84,119478
Q9NP85,113590
Q9NP86,121142
Q9NP87,118168
Q9NP90,119382
Q9NP91,120108
Q9NP92,116091
Q9NP95,117664
Q9NP97,123715
Q9NP98,121849
Q9NP99,119926
Q9NPA0,121211
Q9NPA2,122149
Q9NPA3,121846
Q9NPA8,121267
Q9NPB0,120891
Q9NPB1,121277
Q9NPB3,119560
Q9NPB6,119157
Q9NPB8,121125
Q9NPB9,119606
Q9NPC1,121143
Q9NPC2,119456
Q9NPC3,121779
Q9NPC4,119825
Q9NPC6,119726
Q9NPC7,120982
Q9NPC8,115959
Q9NPD3,120007
Q9NPD7,119450
Q9NPD8,118858
Q9NPE2,119482
Q9NPE3,120685
Q9NPE6,112558
Q9NPF0,119444
Q9NPF2,119084
Q9NPF4,120779
Q9NPF5,121004
Q9NPF7,119611
Q9NPF8,120915
Q9NPG1,113689
Q9NPG2,121798
Q9NPG3,118934
Q9NPG4,119445
Q9NPH0,119378
Q9NPH2,119562
Q9NPH3,109771
Q9NPH5,119078
Q9NPH6,119014
Q9NPH9,120913
Q9NPI0,119587
Q9NPI1,118883
Q9NPI5,118080
Q9NPI6,120914
Q9NPI7,119466
Q9NPI8,108483
Q9NPI9,109975
Q9NPJ1,113837
Q9NPJ3,120958
Q9NPJ4,120768
Q9NPJ6,118849
Q9NPJ8,120999
Q9NPL8,119451
Q9NPP4,121814
Q9NPQ8,121946
Q9NPR9,121254
Q9NPY3,116580
Q9NPZ5,126422
Q9NQ11,116973
Q9NQ25,121782
Q9NQ29,120818
Q9NQ30,116265
Q9NQ31,121180
Q9NQ32,121181
Q9NQ33,121184
Q9NQ34,121182
Q9NQ35,121183
Q9NQ36,121754
Q9NQ38,116196
Q9NQ48,120062
Q9NQ50,122364
Q9NQ55,"121141, 593098"
Q9NQ66,116841
Q9NQ69,121280
Q9NQ75,121359
Q9NQ76,121279
Q9NQ79,120427
Q9NQ84,120980
Q9NQ86,120695
Q9NQ87,117714
Q9NQ88,121369
Q9NQ89,121368
Q9NQ92,120632
Q9NQ94,119004
Q9NQA5,121137
Q9NQB0,112795
Q9NQC1,116924
Q9NQC3,121400
Q9NQC7,107920
Q9NQC8,121240
Q9NQE7,115568
Q9NQE9,126420
Q9NQG1,121981
Q9NQG5,121820
Q9NQG6,119977
Q9NQG7,124600
Q9NQH7,121997
Q9NQI0,120009
Q9NQL2,121848
Q9NQL9,121844
Q9NQM4,126551
Q9NQN1,121169
Q9NQP4,111225
Q9NQQ7,119214
Q9NQR1,132490
Q9NQR4,121278
Q9NQS1,121366
Q9NQS3,117441
Q9NQS5,119803
Q9NQS7,109831
Q9NQT4,121243
Q9NQT5,119217
Q9NQT6,119023
Q9NQT8,116895
Q9NQU5,121251
Q9NQV6,121298
Q9NQV7,121297
Q9NQV8,121296
Q9NQW1,117447
Q9NQW5,116286
Q9NQW6,119959
Q9NQW7,113346
Q9NQW8,120106
Q9NQX0,125009
Q9NQX1,116287
Q9NQX3,115537
Q9NQX4,121005
Q9NQX5,121167
Q9NQX6,120663
Q9NQX7,123553
Q9NQY0,120995
Q9NQZ2,121342
Q9NQZ3,107986
Q9NQZ5,121238
Q9NQZ6,120992
Q9NQZ7,121358
Q9NQZ8,121821
Q9NR00,121222
Q9NR09,121521
Q9NR11,120987
Q9NR12,114682
Q9NR19,120989
Q9NR20,114326
Q9NR21,121365
Q9NR22,121140
Q9NR23,114942
Q9NR28,121157
Q9NR30,114625
Q9NR31,121186
Q9NR33,121168
Q9NR34,121395
Q9NR45,119921
Q9NR46,121234
Q9NR48,120969
Q9NR50,114408
Q9NR55,120689
Q9NR56,110324
Q9NR63,121153
Q9NR64,121671
Q9NR77,111785
Q9NR80,119114
Q9NR81,119115
Q9NR82,121149
Q9NR83,121193
Q9NR96,119902
Q9NR97,119462
Q9NR99,117392
Q9NRA0,121208
Q9NRA1,121032
Q9NRA2,117710
Q9NRA8,121148
Q9NRB3,120681
Q9NRC1,113695
Q9NRC6,119479
Q9NRC8,119602
Q9NRD0,117653
Q9NRD1,117654
Q9NRD5,114849
Q9NRD9,119815
Q9NRE1,121151
Q9NRE2,126131
Q9NRF2,117455
Q9NRF8,121144
Q9NRF9,119903
Q9NRG0,119904
Q9NRG1,121276
Q9NRG4,121274
Q9NRG7,121272
Q9NRG9,113759
Q9NRH1,121317
Q9NRH2,120211
Q9NRH3,118052
Q9NRI5,118061
Q9NRJ3,121147
Q9NRJ4,121310
Q9NRJ5,121233
Q9NRJ7,121740
Q9NRK6,117020
Q9NRL2,116347
Q9NRL3,118941
Q9NRM0,121156
Q9NRM2,116349
Q9NRM6,120708
Q9NRM7,117727
Q9NRN5,121268
Q9NRN7,121927
Q9NRN9,118851
Q9NRP0,121833
Q9NRP2,121266
Q9NRP4,121316
Q9NRP7,118032
Q9NRQ2,121357
Q9NRQ5,121260
Q9NRR3,121306
Q9NRR4,118870
Q9NRR5,121223
Q9NRR6,121159
Q9NRR8,121215
Q9NRS4,121163
Q9NRS6,118955
Q9NRU3,117713
Q9NRV9,119164
Q9NRW1,119610
Q9NRW3,118162
Q9NRW4,121264
Q9NRW7,116443
Q9NRX1,121232
Q9NRX2,121968
Q9NRX3,121231
Q9NRX4,118854
Q9NRX5,121579
Q9NRX6,121230
Q9NRY2,121823
Q9NRY4,109166
Q9NRY5,116040
Q9NRY6,121341
Q9NRY7,121340
Q9NRZ5,121225
Q9NRZ7,121224
Q9NRZ9,109320
Q9NS00,121241
Q9NS15,110232
Q9NS18,119228
Q9NS23,116356
Q9NS25,609116
Q9NS26,"119032, 609133"
Q9NS28,122160
Q9NS37,121817
Q9NS39,106619
Q9NS40,124667
Q9NS56,115505
Q9NS61,119043
Q9NS64,121145
Q9NS66,119931
Q9NS67,109109
Q9NS68,120684
Q9NS69,121308
Q9NS71,121133
Q9NS73,119612
Q9NS75,121371
Q9NS84,121152
Q9NS85,121259
Q9NS86,120998
Q9NS87,121307
Q9NS91,121212
Q9NS93,119723
Q9NS98,121248
Q9NSA0,120967
Q9NSA1,117672
Q9NSA3,121313
Q9NSB2,110088
Q9NSB4,110086
Q9NSB8,114844
Q9NSC2,112206
Q9NSC5,114843
Q9NSC7,120918
Q9NSD4,116051
Q9NSD5,112431
Q9NSD7,119440
Q9NSD9,115367
Q9NSE2,107574
Q9NSE4,120824
Q9NSG2,120851
Q9NSI2,124511
Q9NSI5,127259
Q9NSI6,119828
Q9NSI8,122054
Q9NSK0,124648
Q9NSK7,123700
Q9NSN8,119928
Q9NSP4,122488
Q9NST1,123247
Q9NSU2,116433
Q9NSV4,123559
Q9NSY0,131044
Q9NSY1,120735
Q9NT22,124673
Q9NT62,122171
Q9NT99,125098
Q9NTG1,115625
Q9NTG7,116982
Q9NTI2,119718
Q9NTI5,116685
Q9NTI7,121003
Q9NTJ3,115362
Q9NTJ4,110296
Q9NTJ5,116572
Q9NTK1,116251
Q9NTK5,118917
Q9NTM9,119267
Q9NTN3,116781
Q9NTN9,121738
Q9NTQ9,126063
Q9NTU7,126652
Q9NTW7,120853
Q9NTX5,120964
Q9NTX7,123598
Q9NTX9,122004
Q9NTZ6,115440
Q9NU02,121995
Q9NU19,120772
Q9NU22,116804
Q9NU23,121461
Q9NU39,128321
Q9NU53,125494
Q9NU63,131375
Q9NUA8,115251
Q9NUB1,124122
Q9NUB4,126141
Q9NUC0,121121
Q9NUD5,124492
Q9NUD7,126645
Q9NUD9,120782
Q9NUE0,123972
Q9NUG4,126664
Q9NUG6,123533
Q9NUH8,123603
Q9NUI1,117525
Q9NUJ1,120628
Q9NUJ3,120627
Q9NUJ7,120625
Q9NUK0,120909
Q9NUL3,117978
Q9NUL5,120618
Q9NUL7,120907
Q9NUM3,120615
Q9NUM4,120093
Q9NUN5,120902
Q9NUN7,120612
Q9NUP1,120611
Q9NUP7,119985
Q9NUP9,120608
Q9NUQ2,120607
Q9NUQ3,120901
Q9NUQ6,117483
Q9NUQ7,120606
Q9NUQ8,120605
Q9NUQ9,119617
Q9NUS5,120599
Q9NUT2,116364
Q9NUU6,119988
Q9NUU7,120592
Q9NUV7,120590
Q9NUV9,120589
Q9NUW8,120890
Q9NUX5,117417
Q9NUY8,120889
Q9NUZ1,120577
Q9NV06,117393
Q9NV12,120569
Q9NV23,120588
Q9NV29,120561
Q9NV31,120560
Q9NV35,120559
Q9NV44,126602
Q9NV56,120548
Q9NV58,117405
Q9NV64,120545
Q9NV66,120544
Q9NV70,120881
Q9NV72,120880
Q9NV79,120542
Q9NV88,120874
Q9NV92,120074
Q9NV96,120872
Q9NVA1,120536
Q9NVA2,120870
Q9NVA4,120869
Q9NVC3,120531
Q9NVC6,114830
Q9NVD3,119892
Q9NVD7,120860
Q9NVE4,120526
Q9NVE5,120525
Q9NVE7,120524
Q9NVF7,116826
Q9NVF9,120519
Q9NVG8,120091
Q9NVH0,120514
Q9NVH1,120854
Q9NVH2,117404
Q9NVH6,120513
Q9NVI1,120511
Q9NVI7,120506
Q9NVJ2,120503
Q9NVK5,117566
Q9NVL1,120496
Q9NVL8,120492
Q9NVM1,120491
Q9NVM4,119992
Q9NVM6,120489
Q9NVM9,120846
Q9NVN3,120486
Q9NVN8,120037
Q9NVP1,114404
Q9NVP2,120845
Q9NVP4,120483
Q9NVQ4,120478
Q9NVR0,120474
Q9NVR2,120473
Q9NVR5,120471
Q9NVR7,120470
Q9NVS2,120468
Q9NVS9,120463
Q9NVT9,120458
Q9NVU0,"120840, 3190820"
Q9NVU7,120456
Q9NVV0,120454
Q9NVV2,120453
Q9NVV4,120452
Q9NVV5,119519
Q9NVV9,120448
Q9NVW2,119319
Q9NVX0,120445
Q9NVX2,119980
Q9NVX7,120833
Q9NVZ3,120832
Q9NW07,126619
Q9NW08,120828
Q9NW13,120437
Q9NW15,120435
Q9NW38,120429
Q9NW61,120421
Q9NW64,120821
Q9NW68,120418
Q9NW75,120415
Q9NW81,120411
Q9NW82,120410
Q9NW97,120404
Q9NWA0,120403
Q9NWB1,120107
Q9NWB6,120397
Q9NWB7,120396
Q9NWC5,120393
Q9NWD8,120386
Q9NWD9,121131
Q9NWF9,119981
Q9NWH2,609914
Q9NWH7,120043
Q9NWH9,122906
Q9NWK9,120099
Q9NWL6,120017
Q9NWM0,119994
Q9NWM3,135642
Q9NWM8,120362
Q9NWN3,120359
Q9NWQ4,120800
Q9NWQ8,120931
Q9NWQ9,120349
Q9NWR8,120345
Q9NWS0,120343
Q9NWS1,120342
Q9NWS6,120339
Q9NWS8,120337
Q9NWS9,120795
Q9NWT1,120335
Q9NWT6,120794
Q9NWT8,120331
Q9NWU1,120328
Q9NWU2,120327
Q9NWU5,118862
Q9NWV4,120322
Q9NWV8,118855
Q9NWW0,120320
Q9NWW5,120318
Q9NWW6,120317
Q9NWW7,120316
Q9NWX5,126612
Q9NWX6,120311
Q9NWY4,120306
Q9NWZ3,119322
Q9NWZ5,120301
Q9NWZ8,120298
Q9NX00,120296
Q9NX01,120295
Q9NX02,120787
Q9NX04,120293
Q9NX05,120292
Q9NX07,120290
Q9NX08,120289
Q9NX09,120028
Q9NX14,120026
Q9NX18,120288
Q9NX20,120287
Q9NX24,120783
Q9NX31,119588
Q9NX36,120283
Q9NX38,120282
Q9NX40,120280
Q9NX45,120277
Q9NX46,120276
Q9NX47,120105
Q9NX52,120273
Q9NX55,117304
Q9NX57,120781
Q9NX58,120780
Q9NX61,120269
Q9NX62,120268
Q9NX63,120267
Q9NX65,120265
Q9NX70,120734
Q9NX74,120261
Q9NX76,120259
Q9NX78,120258
Q9NX94,120189
Q9NX95,120776
Q9NXA8,116980
Q9NXB0,120249
Q9NXB9,120244
Q9NXC2,119954
Q9NXC5,119974
Q9NXD2,120240
Q9NXE4,120766
Q9NXE8,120231
Q9NXF1,120229
Q9NXF7,120224
Q9NXF8,120764
Q9NXG0,120223
Q9NXG2,120762
Q9NXG6,120100
Q9NXH3,120215
Q9NXH8,120213
Q9NXH9,120760
Q9NXI6,120033
Q9NXJ0,120210
Q9NXJ5,120208
Q9NXK6,120202
Q9NXK8,120200
Q9NXL2,120198
Q9NXL9,129033
Q9NXN4,120187
Q9NXP7,120180
Q9NXR1,120175
Q9NXR5,120748
Q9NXR7,114946
Q9NXR8,120041
Q9NXS2,120171
Q9NXS3,120170
Q9NXT0,120164
Q9NXU5,120080
Q9NXV2,119958
Q9NXV6,120743
Q9NXW2,120150
Q9NXW9,120148
Q9NXX6,120147
Q9NXZ2,120690
Q9NY12,119949
Q9NY15,116778
Q9NY25,117135
Q9NY26,118050
Q9NY27,127414
Q9NY28,117671
Q9NY30,120141
Q9NY33,115383
Q9NY35,121164
Q9NY43,131253
Q9NY46,112233
Q9NY47,114678
Q9NY56,119016
Q9NY57,120631
Q9NY59,120692
Q9NY61,117743
Q9NY64,119013
Q9NY65,"108282, 119733"
Q9NY72,120912
Q9NY74,119971
Q9NY84,120630
Q9NY87,122228
Q9NY93,120075
Q9NY97,115919
Q9NY99,119929
Q9NYA1,114396
Q9NYA3,131163
Q9NYA4,114560
Q9NYB0,119942
Q9NYB9,115454
Q9NYC9,108109
Q9NYD6,109466
Q9NYF0,119486
Q9NYF3,119458
Q9NYF5,119457
Q9NYF8,115118
Q9NYG2,119455
Q9NYG5,119591
Q9NYG8,119122
Q9NYH9,120923
Q9NYI0,116943
Q9NYJ8,116740
Q9NYK1,119436
Q9NYK5,119918
Q9NYK6,119919
Q9NYL2,119725
Q9NYL4,119454
Q9NYL5,119453
Q9NYL9,118899
Q9NYM9,119425
Q9NYN1,119437
Q9NYP3,119008
Q9NYP7,121914
Q9NYP9,119875
Q9NYQ3,119356
Q9NYQ6,114981
Q9NYQ7,108271
Q9NYR9,118388
Q9NYS0,118389
Q9NYS7,120976
Q9NYT0,117708
Q9NYT6,113552
Q9NYU1,120875
Q9NYU2,121217
Q9NYV4,119715
Q9NYV6,120102
Q9NYV9,119148
Q9NYW2,119146
Q9NYW3,119147
Q9NYW8,"121759, 1529617"
Q9NYY1,119086
Q9NYY3,115988
Q9NYY8,116535
Q9NYZ1,119236
Q9NYZ2,119463
Q9NYZ3,119580
Q9NYZ4,118057
Q9NZ01,114900
Q9NZ08,119713
Q9NZ09,119424
Q9NZ20,119074
Q9NZ32,120962
Q9NZ42,120953
Q9NZ43,120952
Q9NZ45,120949
Q9NZ52,116775
Q9NZ53,119082
Q9NZ56,121199
Q9NZ63,119716
Q9NZ71,119711
Q9NZ72,119161
Q9NZ81,119965
Q9NZ94,119944
Q9NZA1,119781
Q9NZB2,116805
Q9NZB8,110480
Q9NZC3,119618
Q9NZC4,117675
Q9NZC7,119707
Q9NZC9,119072
Q9NZD1,120687
Q9NZD2,119392
Q9NZD4,119476
Q9NZD8,119474
Q9NZE8,119469
Q9NZF1,119467
Q9NZG7,110880
Q9NZH0,119688
Q9NZH5,115967
Q9NZH6,118054
Q9NZH7,118053
Q9NZH8,121135
Q9NZI2,119044
Q9NZI5,118928
Q9NZI6,118929
Q9NZI7,113189
Q9NZI8,115886
Q9NZJ0,119582
Q9NZJ4,117661
Q9NZJ5,114840
Q9NZJ6,119731
Q9NZJ7,117286
Q9NZJ9,116334
Q9NZK5,119736
Q9NZK7,119038
Q9NZL3,113550
Q9NZL4,117168
Q9NZL6,116791
Q9NZL9,118166
Q9NZM1,117715
Q9NZM3,119098
Q9NZM4,119022
Q9NZM5,119021
Q9NZM6,117970
Q9NZN1,116313
Q9NZN3,119055
Q9NZN4,119056
Q9NZN5,116945
Q9NZN8,110910
Q9NZN9,117248
Q9NZP5,123356
Q9NZP8,119431
Q9NZQ0,119429
Q9NZQ3,119583
Q9NZQ7,118891
Q9NZQ9,118898
Q9NZR1,118900
Q9NZR2,119750
Q9NZR4,119037
Q9NZS2,119491
Q9NZS9,119435
Q9NZT1,119732
Q9NZT2,116239
Q9NZU0,117267
Q9NZU1,117269
Q9NZU5,119020
Q9NZU7,114863
Q9NZV1,119395
Q9NZV5,121439
Q9NZV6,119704
Q9NZV7,117152
Q9NZV8,109953
Q9NZW4,108168
Q9NZW5,119675
Q9NZZ3,119579
Q9P000,118867
Q9P003,118865
Q9P013,119575
Q9P015,118857
Q9P016,118856
Q9P021,114812
Q9P031,118850
Q9P032,118848
Q9P035,119570
Q9P055,119590
Q9P086,134637
Q9P0B6,127548
Q9P0G3,119063
Q9P0I2,120936
Q9P0J0,119270
Q9P0J1,120103
Q9P0J6,122366
Q9P0J7,121218
Q9P0K1,119789
Q9P0K7,117526
Q9P0K8,120920
Q9P0K9,117238
Q9P0L0,114651
Q9P0L1,120978
Q9P0L2,110309
Q9P0L9,114499
Q9P0M2,114851
Q9P0M6,120686
Q9P0M9,119418
Q9P0N5,119415
Q9P0N8,119413
Q9P0N9,119412
Q9P0P0,119411
Q9P0P8,119407
Q9P0R6,119589
Q9P0S2,119401
Q9P0S3,125113
Q9P0S9,119585
Q9P0T4,119601
Q9P0T7,128927
Q9P0U1,120030
Q9P0U3,118930
Q9P0U4,119045
Q9P0V3,117194
Q9P0V8,121206
Q9P0V9,127339
Q9P0W2,115642
Q9P0W8,120922
Q9P0X4,114425
Q9P0Z9,119422
Q9P104,120926
Q9P107,119442
Q9P121,119163
Q9P126,119420
Q9P127,119383
Q9P1A6,114659
Q9P1F3,121847
Q9P1P5,114702
Q9P1Q0,119600
Q9P1T7,119002
Q9P1U0,119050
Q9P1U1,121429
Q9P1W3,121412
Q9P1W8,120664
Q9P1W9,116228
Q9P1Y5,121695
Q9P1Y6,121694
Q9P1Z0,121693
Q9P1Z2,121692
Q9P1Z3,121691
Q9P202,117381
Q9P203,120847
Q9P206,121685
Q9P209,120844
Q9P212,119370
Q9P215,121682
Q9P217,121680
Q9P218,121679
Q9P219,136368
Q9P225,127007
Q9P227,121677
Q9P241,121446
Q9P242,121670
Q9P243,121669
Q9P244,121668
Q9P246,121666
Q9P253,121664
Q9P258,121001
Q9P260,121661
Q9P265,121656
Q9P266,121655
Q9P267,120892
Q9P270,121654
Q9P272,121652
Q9P273,120836
Q9P275,121651
Q9P278,121650
Q9P281,121648
Q9P283,119953
Q9P286,121402
Q9P287,121161
Q9P289,119722
Q9P291,119460
Q9P296,118077
Q9P298,119712
Q9P299,119390
Q9P2A4,119389
Q9P2B2,111710
Q9P2B4,121000
Q9P2B7,121639
Q9P2C4,121635
Q9P2D0,117474
Q9P2D1,120775
Q9P2D3,119993
Q9P2D6,121632
Q9P2D7,117465
Q9P2D8,121631
Q9P2E2,121629
Q9P2E3,121422
Q9P2E5,119984
Q9P2E7,121628
Q9P2E8,121627
Q9P2E9,112152
Q9P2F5,121295
Q9P2F6,121622
Q9P2F8,121621
Q9P2F9,121620
Q9P2G1,119973
Q9P2G3,121619
Q9P2G4,120084
Q9P2G9,121618
Q9P2H0,121617
Q9P2H3,121615
Q9P2H5,121613
Q9P2I0,119826
Q9P2J2,121606
Q9P2J3,121009
Q9P2J5,119584
Q9P2J8,121605
Q9P2J9,121604
Q9P2K1,121603
Q9P2K2,121602
Q9P2K3,120876
Q9P2K5,119124
Q9P2K6,121601
Q9P2K8,136426
Q9P2K9,121599
Q9P2L0,121598
Q9P2M1,120916
Q9P2M4,121592
Q9P2M7,121589
Q9P2N4,121314
Q9P2N5,119955
Q9P2N6,120811
Q9P2N7,124688
Q9P2P1,121584
Q9P2P5,121581
Q9P2P6,121580
Q9P2Q2,120817
Q9P2R3,119564
Q9P2R6,106963
Q9P2R7,114331
Q9P2S2,114780
Q9P2S5,119068
Q9P2S6,119433
Q9P2T0,119449
Q9P2T1,119443
Q9P2U8,121355
Q9P2V4,117553
Q9P2W1,118945
Q9P2W3,119721
Q9P2W7,117990
Q9P2W9,119782
Q9P2X0,119935
Q9P2X3,120642
Q9P2X7,119083
Q9P2Y4,119387
Q9P2Y5,113248
Q9P2Z0,121236
Q9UBB4,117343
Q9UBB5,114445
Q9UBB6,116768
Q9UBB9,117294
Q9UBC0,109417
Q9UBC1,110862
Q9UBC2,121840
Q9UBC3,108126
Q9UBC5,110724
Q9UBC9,112585
Q9UBD0,"325062, 576546"
Q9UBD3,112713
Q9UBD5,117130
Q9UBD6,119552
Q9UBD9,117075
Q9UBE0,115366
Q9UBE8,119685
Q9UBF1,119540
Q9UBF2,117926
Q9UBF6,114977
Q9UBF8,111316
Q9UBF9,114878
Q9UBG0,115231
Q9UBG3,119069
Q9UBG7,116448
Q9UBH0,117728
Q9UBH6,114647
Q9UBI1,116984
Q9UBI4,114796
Q9UBI6,121016
Q9UBI9,119682
Q9UBJ2,106727
Q9UBK2,116097
Q9UBK5,116079
Q9UBK7,116330
Q9UBK8,110645
Q9UBK9,113997
Q9UBL0,115995
Q9UBL3,114528
Q9UBL6,118023
Q9UBL9,116607
Q9UBM1,115672
Q9UBM7,108063
Q9UBM8,117362
Q9UBN1,117994
Q9UBN4,113074
Q9UBN6,114321
Q9UBN7,115330
Q9UBP0,112562
Q9UBP4,118013
Q9UBP5,117045
Q9UBP6,110392
Q9UBP8,131666
Q9UBP9,119550
Q9UBQ0,119683
Q9UBQ5,118148
Q9UBQ6,108436
Q9UBQ7,114781
Q9UBR1,119703
Q9UBR2,107902
Q9UBR4,113718
Q9UBR5,119366
Q9UBS0,112113
Q9UBS3,110354
Q9UBS4,119699
Q9UBS5,108825
Q9UBS8,114968
Q9UBS9,119536
Q9UBT2,115365
Q9UBT3,118012
Q9UBT6,119532
Q9UBT7,114266
Q9UBU2,118014
Q9UBU3,119706
Q9UBU6,119541
Q9UBU7,116129
Q9UBU8,116134
Q9UBU9,115745
Q9UBV2,112300
Q9UBV4,119514
Q9UBV7,116441
Q9UBV8,139275
Q9UBW5,119528
Q9UBW7,113534
Q9UBW8,119130
Q9UBX0,114347
Q9UBX1,114261
Q9UBX2,940343
Q9UBX3,107850
Q9UBX5,115771
Q9UBX7,116202
Q9UBX8,114740
Q9UBY0,112439
Q9UBY5,117108
Q9UBY8,108369
Q9UBY9,118020
Q9UBZ4,118124
Q9UBZ9,119551
Q9UC06,113441
Q9UC07,113440
Q9UD71,123915
Q9UDR5,115459
Q9UDT6,113300
Q9UDV6,113698
Q9UDV7,114010
Q9UDW1,118920
Q9UDW3,121007
Q9UDX3,129974
Q9UDX4,129297
Q9UDX5,119597
Q9UDY2,114809
Q9UDY4,116263
Q9UDY6,115413
Q9UDY8,116098
Q9UEE5,114685
Q9UEE9,115697
Q9UEF7,114766
Q9UEG4,116942
Q9UER7,107985
Q9UET6,117291
Q9UEU0,115753
Q9UEU5,609809
Q9UEW3,114232
Q9UEW8,118159
Q9UEY8,106633
Q9UF02,117993
Q9UF11,121807
Q9UF33,130049
Q9UF47,124554
Q9UF56,122315
Q9UFB7,124993
Q9UFC0,128790
Q9UFD9,124503
Q9UFE4,130945
Q9UFF9,114744
Q9UFG5,127131
Q9UFN0,117432
Q9UFP1,609491
Q9UFW8,114115
Q9UG01,117589
Q9UG22,117588
Q9UG56,117262
Q9UG63,115372
Q9UGB7,120733
Q9UGC6,117744
Q9UGC7,120010
Q9UGF7,123588
Q9UGH3,115287
Q9UGI0,120139
Q9UGI6,109983
Q9UGI8,117572
Q9UGI9,119791
Q9UGJ0,119531
Q9UGJ1,118078
Q9UGK3,120759
Q9UGK8,117674
Q9UGL1,115984
Q9UGL9,120031
Q9UGM1,120731
Q9UGM3,108095
Q9UGM5,117944
Q9UGM6,115633
Q9UGN4,116445
Q9UGN5,115350
Q9UGP4,114475
Q9UGP5,118155
Q9UGP8,116397
Q9UGQ2,116275
Q9UGQ3,116352
Q9UGR2,116866
Q9UGT4,121109
Q9UGU0,112802
Q9UGU5,115353
Q9UGV2,121519
Q9UGY1,122577
Q9UH03,121011
Q9UH17,114950
Q9UH36,135310
Q9UH62,119614
Q9UH65,116707
Q9UH73,108211
Q9UH77,117637
Q9UH90,119698
Q9UH92,112805
Q9UH99,117312
Q9UHA2,119363
Q9UHA3,119362
Q9UHA4,114201
Q9UHA7,118055
Q9UHB4,118038
Q9UHB6,119559
Q9UHB7,118016
Q9UHB9,112608
Q9UHC1,117961
Q9UHC3,114723
Q9UHC6,117510
Q9UHC7,117141
Q9UHC9,118936
Q9UHD1,117929
Q9UHD2,118878
Q9UHD4,118027
Q9UHD8,116015
Q9UHD9,119006
Q9UHE5,114494
Q9UHE8,117921
Q9UHF0,112729
Q9UHF1,119343
Q9UHF3,119557
Q9UHF4,119804
Q9UHF5,118065
Q9UHF7,113078
Q9UHG0,119558
Q9UHG2,118156
Q9UHG3,119547
Q9UHH9,119546
Q9UHI5,116996
Q9UHI6,116387
Q9UHI7,115288
Q9UHI8,114888
Q9UHJ3,119553
Q9UHJ6,117235
Q9UHJ9,118133
Q9UHK0,117807
Q9UHK6,117134
Q9UHL0,118884
Q9UHL3,130152
Q9UHL4,118989
Q9UHL9,114939
Q9UHM6,125146
Q9UHN1,116398
Q9UHN6,117188
Q9UHP3,118895
Q9UHP6,118037
Q9UHP7,118886
Q9UHP9,117193
Q9UHQ1,117709
Q9UHQ4,121019
Q9UHQ7,119361
Q9UHQ9,119690
Q9UHR4,121017
Q9UHR5,118881
Q9UHR6,107200
Q9UHV2,118987
Q9UHV5,119369
Q9UHV7,115294
Q9UHV8,118889
Q9UHV9,111224
Q9UHW5,119359
Q9UHW9,115311
Q9UHX1,116502
Q9UHX3,119041
Q9UHY1,118995
Q9UHY7,121811
